magaza,tarih,h,siparis,tedarikci,lead_gun,varis_tarihi,tutar_eur,onay_tekil,tedarikci_gun_tutar_eur,onay_zincir,onay_gerekli
342,2015-07-18,15,454.5,Rheinland,3,2015-07-21,2727.0,0,297120.0,0,0
104,2015-07-18,15,453.4,Schnellware,2,2015-07-20,2720.4,0,1064539.8,1,1
755,2015-07-18,15,453.0,Schnellware,2,2015-07-20,2718.0,0,1064539.8,1,1
1018,2015-07-18,15,448.7,Schnellware,2,2015-07-20,2692.2,0,1064539.8,1,1
527,2015-07-18,15,447.2,Schnellware,2,2015-07-20,2683.2,0,1064539.8,1,1
192,2015-07-18,15,445.6,Schnellware,2,2015-07-20,2673.6,0,1064539.8,1,1
726,2015-07-18,15,444.4,Schnellware,2,2015-07-20,2666.4,0,1064539.8,1,1
207,2015-07-18,15,442.2,Schnellware,2,2015-07-20,2653.2,0,1064539.8,1,1
1080,2015-07-18,15,440.9,Schnellware,2,2015-07-20,2645.4,0,1064539.8,1,1
533,2015-07-18,15,439.5,Schnellware,2,2015-07-20,2637.0,0,1064539.8,1,1
1097,2015-07-18,15,437.6,Rheinland,3,2015-07-21,2625.6,0,297120.0,0,0
502,2015-07-18,15,434.0,Schnellware,2,2015-07-20,2604.0,0,1064539.8,1,1
396,2015-07-18,15,432.0,Schnellware,2,2015-07-20,2592.0,0,1064539.8,1,1
921,2015-07-18,15,431.1,Schnellware,2,2015-07-20,2586.6,0,1064539.8,1,1
469,2015-07-18,15,428.7,Schnellware,2,2015-07-20,2572.2,0,1064539.8,1,1
545,2015-07-18,15,426.5,Schnellware,2,2015-07-20,2559.0,0,1064539.8,1,1
963,2015-07-18,15,423.6,Rheinland,3,2015-07-21,2541.6,0,297120.0,0,0
807,2015-07-18,15,418.9,Schnellware,2,2015-07-20,2513.4,0,1064539.8,1,1
245,2015-07-18,15,415.2,Schnellware,2,2015-07-20,2491.2,0,1064539.8,1,1
381,2015-07-18,15,414.1,Schnellware,2,2015-07-20,2484.6,0,1064539.8,1,1
679,2015-07-18,15,413.7,Schnellware,2,2015-07-20,2482.2,0,1064539.8,1,1
7,2015-07-18,15,411.7,Schnellware,2,2015-07-20,2470.2,0,1064539.8,1,1
578,2015-07-18,15,411.5,Schnellware,2,2015-07-20,2469.0,0,1064539.8,1,1
64,2015-07-18,15,408.5,Schnellware,2,2015-07-20,2451.0,0,1064539.8,1,1
36,2015-07-18,15,407.5,Schnellware,2,2015-07-20,2445.0,0,1064539.8,1,1
333,2015-07-18,15,406.5,Schnellware,2,2015-07-20,2439.0,0,1064539.8,1,1
729,2015-07-18,15,404.9,Rheinland,3,2015-07-21,2429.4,0,297120.0,0,0
895,2015-07-18,15,404.6,Schnellware,2,2015-07-20,2427.6,0,1064539.8,1,1
911,2015-07-18,15,403.1,Schnellware,2,2015-07-20,2418.6,0,1064539.8,1,1
645,2015-07-18,15,402.3,Schnellware,2,2015-07-20,2413.8,0,1064539.8,1,1
157,2015-07-18,15,400.3,Rheinland,3,2015-07-21,2401.8,0,297120.0,0,0
1089,2015-07-18,15,399.5,Schnellware,2,2015-07-20,2397.0,0,1064539.8,1,1
526,2015-07-18,15,398.0,Rheinland,3,2015-07-21,2388.0,0,297120.0,0,0
178,2015-07-18,15,397.9,Schnellware,2,2015-07-20,2387.4,0,1064539.8,1,1
787,2015-07-18,15,395.6,Rheinland,3,2015-07-21,2373.6,0,297120.0,0,0
20,2015-07-18,15,392.8,Schnellware,2,2015-07-20,2356.8,0,1064539.8,1,1
4,2015-07-18,15,392.7,Schnellware,2,2015-07-20,2356.2,0,1064539.8,1,1
697,2015-07-18,15,392.2,Rheinland,3,2015-07-21,2353.2,0,297120.0,0,0
431,2015-07-18,15,392.1,Schnellware,2,2015-07-20,2352.6,0,1064539.8,1,1
355,2015-07-18,15,391.3,Schnellware,2,2015-07-20,2347.8,0,1064539.8,1,1
914,2015-07-18,15,389.9,Schnellware,2,2015-07-20,2339.4,0,1064539.8,1,1
195,2015-07-18,15,389.4,Rheinland,3,2015-07-21,2336.4,0,297120.0,0,0
384,2015-07-18,15,389.1,Schnellware,2,2015-07-20,2334.6,0,1064539.8,1,1
262,2015-07-18,15,388.6,Nordmann,5,2015-07-23,2331.6,0,131444.4,0,0
765,2015-07-18,15,387.9,Schnellware,2,2015-07-20,2327.4,0,1064539.8,1,1
587,2015-07-18,15,385.7,Schnellware,2,2015-07-20,2314.2,0,1064539.8,1,1
676,2015-07-18,15,385.0,Schnellware,2,2015-07-20,2310.0,0,1064539.8,1,1
615,2015-07-18,15,384.4,Schnellware,2,2015-07-20,2306.4,0,1064539.8,1,1
24,2015-07-18,15,382.6,Schnellware,2,2015-07-20,2295.6,0,1064539.8,1,1
853,2015-07-18,15,382.2,Rheinland,3,2015-07-21,2293.2,0,297120.0,0,0
358,2015-07-18,15,381.7,Schnellware,2,2015-07-20,2290.2,0,1064539.8,1,1
316,2015-07-18,15,381.6,Schnellware,2,2015-07-20,2289.6,0,1064539.8,1,1
599,2015-07-18,15,381.5,Schnellware,2,2015-07-20,2289.0,0,1064539.8,1,1
938,2015-07-18,15,380.9,Rheinland,3,2015-07-21,2285.4,0,297120.0,0,0
434,2015-07-18,15,380.6,Rheinland,3,2015-07-21,2283.6,0,297120.0,0,0
713,2015-07-18,15,380.5,Schnellware,2,2015-07-20,2283.0,0,1064539.8,1,1
1021,2015-07-18,15,380.1,Schnellware,2,2015-07-20,2280.6,0,1064539.8,1,1
69,2015-07-18,15,379.5,Schnellware,2,2015-07-20,2277.0,0,1064539.8,1,1
167,2015-07-18,15,378.6,Schnellware,2,2015-07-20,2271.6,0,1064539.8,1,1
826,2015-07-18,15,378.3,Schnellware,2,2015-07-20,2269.8,0,1064539.8,1,1
362,2015-07-18,15,377.3,Rheinland,3,2015-07-21,2263.8,0,297120.0,0,0
270,2015-07-18,15,375.7,Rheinland,3,2015-07-21,2254.2,0,297120.0,0,0
964,2015-07-18,15,374.5,Schnellware,2,2015-07-20,2247.0,0,1064539.8,1,1
348,2015-07-18,15,374.3,Schnellware,2,2015-07-20,2245.8,0,1064539.8,1,1
761,2015-07-18,15,374.2,Schnellware,2,2015-07-20,2245.2,0,1064539.8,1,1
846,2015-07-18,15,373.4,Schnellware,2,2015-07-20,2240.4,0,1064539.8,1,1
349,2015-07-18,15,373.3,Rheinland,3,2015-07-21,2239.8,0,297120.0,0,0
868,2015-07-18,15,371.8,Rheinland,3,2015-07-21,2230.8,0,297120.0,0,0
1073,2015-07-18,15,364.5,Schnellware,2,2015-07-20,2187.0,0,1064539.8,1,1
82,2015-07-18,15,364.2,Schnellware,2,2015-07-20,2185.2,0,1064539.8,1,1
137,2015-07-18,15,363.2,Schnellware,2,2015-07-20,2179.2,0,1064539.8,1,1
707,2015-07-18,15,362.6,Schnellware,2,2015-07-20,2175.6,0,1064539.8,1,1
739,2015-07-18,15,361.4,Schnellware,2,2015-07-20,2168.4,0,1064539.8,1,1
535,2015-07-18,15,360.8,Schnellware,2,2015-07-20,2164.8,0,1064539.8,1,1
1099,2015-07-18,15,359.9,Schnellware,2,2015-07-20,2159.4,0,1064539.8,1,1
843,2015-07-18,15,359.8,Schnellware,2,2015-07-20,2158.8,0,1064539.8,1,1
1020,2015-07-18,15,359.8,Schnellware,2,2015-07-20,2158.8,0,1064539.8,1,1
76,2015-07-18,15,359.7,Schnellware,2,2015-07-20,2158.2,0,1064539.8,1,1
148,2015-07-18,15,359.5,Rheinland,3,2015-07-21,2157.0,0,297120.0,0,0
862,2015-07-18,15,359.0,Schnellware,2,2015-07-20,2154.0,0,1064539.8,1,1
760,2015-07-18,15,358.1,Schnellware,2,2015-07-20,2148.6,0,1064539.8,1,1
27,2015-07-18,15,357.1,Schnellware,2,2015-07-20,2142.6,0,1064539.8,1,1
878,2015-07-18,15,356.8,Schnellware,2,2015-07-20,2140.8,0,1064539.8,1,1
510,2015-07-18,15,355.9,Schnellware,2,2015-07-20,2135.4,0,1064539.8,1,1
637,2015-07-18,15,355.6,Rheinland,3,2015-07-21,2133.6,0,297120.0,0,0
574,2015-07-18,15,353.7,Schnellware,2,2015-07-20,2122.2,0,1064539.8,1,1
375,2015-07-18,15,353.1,Schnellware,2,2015-07-20,2118.6,0,1064539.8,1,1
687,2015-07-18,15,353.0,Schnellware,2,2015-07-20,2118.0,0,1064539.8,1,1
1053,2015-07-18,15,353.0,Schnellware,2,2015-07-20,2118.0,0,1064539.8,1,1
400,2015-07-18,15,352.5,Schnellware,2,2015-07-20,2115.0,0,1064539.8,1,1
668,2015-07-18,15,352.0,Schnellware,2,2015-07-20,2112.0,0,1064539.8,1,1
129,2015-07-18,15,350.9,Rheinland,3,2015-07-21,2105.4,0,297120.0,0,0
672,2015-07-18,15,350.9,Schnellware,2,2015-07-20,2105.4,0,1064539.8,1,1
731,2015-07-18,15,350.3,Rheinland,3,2015-07-21,2101.8,0,297120.0,0,0
696,2015-07-18,15,347.8,Schnellware,2,2015-07-20,2086.8,0,1064539.8,1,1
71,2015-07-18,15,346.9,Schnellware,2,2015-07-20,2081.4,0,1064539.8,1,1
967,2015-07-18,15,346.5,Schnellware,2,2015-07-20,2079.0,0,1064539.8,1,1
999,2015-07-18,15,346.0,Schnellware,2,2015-07-20,2076.0,0,1064539.8,1,1
683,2015-07-18,15,345.7,Schnellware,2,2015-07-20,2074.2,0,1064539.8,1,1
214,2015-07-18,15,345.6,Schnellware,2,2015-07-20,2073.6,0,1064539.8,1,1
57,2015-07-18,15,345.3,Schnellware,2,2015-07-20,2071.8,0,1064539.8,1,1
189,2015-07-18,15,344.5,Schnellware,2,2015-07-20,2067.0,0,1064539.8,1,1
1046,2015-07-18,15,343.7,Schnellware,2,2015-07-20,2062.2,0,1064539.8,1,1
459,2015-07-18,15,343.6,Schnellware,2,2015-07-20,2061.6,0,1064539.8,1,1
809,2015-07-18,15,343.4,Rheinland,3,2015-07-21,2060.4,0,297120.0,0,0
1026,2015-07-18,15,343.2,Schnellware,2,2015-07-20,2059.2,0,1064539.8,1,1
863,2015-07-18,15,342.7,Schnellware,2,2015-07-20,2056.2,0,1064539.8,1,1
34,2015-07-18,15,342.6,Schnellware,2,2015-07-20,2055.6,0,1064539.8,1,1
1040,2015-07-18,15,342.3,Schnellware,2,2015-07-20,2053.8,0,1064539.8,1,1
344,2015-07-18,15,342.1,Schnellware,2,2015-07-20,2052.6,0,1064539.8,1,1
948,2015-07-18,15,342.1,Schnellware,2,2015-07-20,2052.6,0,1064539.8,1,1
775,2015-07-18,15,340.4,Schnellware,2,2015-07-20,2042.4,0,1064539.8,1,1
665,2015-07-18,15,338.8,Schnellware,2,2015-07-20,2032.8,0,1064539.8,1,1
732,2015-07-18,15,338.4,Schnellware,2,2015-07-20,2030.4,0,1064539.8,1,1
1093,2015-07-18,15,338.2,Schnellware,2,2015-07-20,2029.2,0,1064539.8,1,1
267,2015-07-18,15,337.3,Schnellware,2,2015-07-20,2023.8,0,1064539.8,1,1
494,2015-07-18,15,336.7,Schnellware,2,2015-07-20,2020.2,0,1064539.8,1,1
968,2015-07-18,15,336.2,Schnellware,2,2015-07-20,2017.2,0,1064539.8,1,1
171,2015-07-18,15,336.1,Schnellware,2,2015-07-20,2016.6,0,1064539.8,1,1
880,2015-07-18,15,335.8,Schnellware,2,2015-07-20,2014.8,0,1064539.8,1,1
493,2015-07-18,15,335.5,Schnellware,2,2015-07-20,2013.0,0,1064539.8,1,1
299,2015-07-18,15,335.3,Schnellware,2,2015-07-20,2011.8,0,1064539.8,1,1
229,2015-07-18,15,334.9,Schnellware,2,2015-07-20,2009.4,0,1064539.8,1,1
791,2015-07-18,15,334.8,Schnellware,2,2015-07-20,2008.8,0,1064539.8,1,1
368,2015-07-18,15,334.7,Schnellware,2,2015-07-20,2008.2,0,1064539.8,1,1
411,2015-07-18,15,334.5,Rheinland,3,2015-07-21,2007.0,0,297120.0,0,0
421,2015-07-18,15,333.2,Rheinland,3,2015-07-21,1999.2,0,297120.0,0,0
536,2015-07-18,15,333.2,Schnellware,2,2015-07-20,1999.2,0,1064539.8,1,1
718,2015-07-18,15,333.2,Schnellware,2,2015-07-20,1999.2,0,1064539.8,1,1
1112,2015-07-18,15,332.6,Schnellware,2,2015-07-20,1995.6,0,1064539.8,1,1
1059,2015-07-18,15,332.1,Schnellware,2,2015-07-20,1992.6,0,1064539.8,1,1
100,2015-07-18,15,331.2,Schnellware,2,2015-07-20,1987.2,0,1064539.8,1,1
872,2015-07-18,15,330.1,Schnellware,2,2015-07-20,1980.6,0,1064539.8,1,1
213,2015-07-18,15,329.4,Schnellware,2,2015-07-20,1976.4,0,1064539.8,1,1
287,2015-07-18,15,329.4,Schnellware,2,2015-07-20,1976.4,0,1064539.8,1,1
33,2015-07-18,15,329.3,Schnellware,2,2015-07-20,1975.8,0,1064539.8,1,1
909,2015-07-18,15,329.3,Schnellware,2,2015-07-20,1975.8,0,1064539.8,1,1
626,2015-07-18,15,329.1,Rheinland,3,2015-07-21,1974.6,0,297120.0,0,0
667,2015-07-18,15,328.8,Schnellware,2,2015-07-20,1972.8,0,1064539.8,1,1
403,2015-07-18,15,328.3,Schnellware,2,2015-07-20,1969.8,0,1064539.8,1,1
123,2015-07-18,15,328.0,Rheinland,3,2015-07-21,1968.0,0,297120.0,0,0
158,2015-07-18,15,327.2,Schnellware,2,2015-07-20,1963.2,0,1064539.8,1,1
122,2015-07-18,15,326.1,Schnellware,2,2015-07-20,1956.6,0,1064539.8,1,1
401,2015-07-18,15,325.5,Schnellware,2,2015-07-20,1953.0,0,1064539.8,1,1
250,2015-07-18,15,325.3,Schnellware,2,2015-07-20,1951.8,0,1064539.8,1,1
291,2015-07-18,15,325.1,Schnellware,2,2015-07-20,1950.6,0,1064539.8,1,1
840,2015-07-18,15,324.7,Schnellware,2,2015-07-20,1948.2,0,1064539.8,1,1
913,2015-07-18,15,324.4,Schnellware,2,2015-07-20,1946.4,0,1064539.8,1,1
376,2015-07-18,15,324.2,Schnellware,2,2015-07-20,1945.2,0,1064539.8,1,1
377,2015-07-18,15,324.0,Schnellware,2,2015-07-20,1944.0,0,1064539.8,1,1
1091,2015-07-18,15,323.7,Schnellware,2,2015-07-20,1942.2,0,1064539.8,1,1
150,2015-07-18,15,323.6,Schnellware,2,2015-07-20,1941.6,0,1064539.8,1,1
933,2015-07-18,15,323.3,Schnellware,2,2015-07-20,1939.8,0,1064539.8,1,1
849,2015-07-18,15,322.2,Schnellware,2,2015-07-20,1933.2,0,1064539.8,1,1
298,2015-07-18,15,321.9,Rheinland,3,2015-07-21,1931.4,0,297120.0,0,0
138,2015-07-18,15,321.8,Schnellware,2,2015-07-20,1930.8,0,1064539.8,1,1
445,2015-07-18,15,321.1,Rheinland,3,2015-07-21,1926.6,0,297120.0,0,0
319,2015-07-18,15,320.7,Schnellware,2,2015-07-20,1924.2,0,1064539.8,1,1
857,2015-07-18,15,320.6,Schnellware,2,2015-07-20,1923.6,0,1064539.8,1,1
206,2015-07-18,15,320.2,Schnellware,2,2015-07-20,1921.2,0,1064539.8,1,1
947,2015-07-18,15,320.2,Schnellware,2,2015-07-20,1921.2,0,1064539.8,1,1
190,2015-07-18,15,320.1,Schnellware,2,2015-07-20,1920.6,0,1064539.8,1,1
796,2015-07-18,15,319.7,Schnellware,2,2015-07-20,1918.2,0,1064539.8,1,1
824,2015-07-18,15,319.1,Schnellware,2,2015-07-20,1914.6,0,1064539.8,1,1
116,2015-07-18,15,318.1,Schnellware,2,2015-07-20,1908.6,0,1064539.8,1,1
394,2015-07-18,15,317.8,Schnellware,2,2015-07-20,1906.8,0,1064539.8,1,1
228,2015-07-18,15,317.7,Rheinland,3,2015-07-21,1906.2,0,297120.0,0,0
455,2015-07-18,15,317.3,Schnellware,2,2015-07-20,1903.8,0,1064539.8,1,1
985,2015-07-18,15,317.2,Schnellware,2,2015-07-20,1903.2,0,1064539.8,1,1
753,2015-07-18,15,316.9,Schnellware,2,2015-07-20,1901.4,0,1064539.8,1,1
163,2015-07-18,15,316.6,Schnellware,2,2015-07-20,1899.6,0,1064539.8,1,1
144,2015-07-18,15,316.3,Schnellware,2,2015-07-20,1897.8,0,1064539.8,1,1
620,2015-07-18,15,315.6,Rheinland,3,2015-07-21,1893.6,0,297120.0,0,0
888,2015-07-18,15,315.6,Rheinland,3,2015-07-21,1893.6,0,297120.0,0,0
140,2015-07-18,15,314.4,Schnellware,2,2015-07-20,1886.4,0,1064539.8,1,1
694,2015-07-18,15,314.4,Schnellware,2,2015-07-20,1886.4,0,1064539.8,1,1
279,2015-07-18,15,314.2,Schnellware,2,2015-07-20,1885.2,0,1064539.8,1,1
248,2015-07-18,15,313.8,Rheinland,3,2015-07-21,1882.8,0,297120.0,0,0
940,2015-07-18,15,313.5,Schnellware,2,2015-07-20,1881.0,0,1064539.8,1,1
798,2015-07-18,15,313.4,Schnellware,2,2015-07-20,1880.4,0,1064539.8,1,1
744,2015-07-18,15,313.1,Schnellware,2,2015-07-20,1878.6,0,1064539.8,1,1
975,2015-07-18,15,313.0,Schnellware,2,2015-07-20,1878.0,0,1064539.8,1,1
814,2015-07-18,15,312.9,Rheinland,3,2015-07-21,1877.4,0,297120.0,0,0
959,2015-07-18,15,312.2,Schnellware,2,2015-07-20,1873.2,0,1064539.8,1,1
1019,2015-07-18,15,311.9,Schnellware,2,2015-07-20,1871.4,0,1064539.8,1,1
1043,2015-07-18,15,311.8,Schnellware,2,2015-07-20,1870.8,0,1064539.8,1,1
747,2015-07-18,15,311.6,Schnellware,2,2015-07-20,1869.6,0,1064539.8,1,1
230,2015-07-18,15,311.0,Schnellware,2,2015-07-20,1866.0,0,1064539.8,1,1
466,2015-07-18,15,310.4,Schnellware,2,2015-07-20,1862.4,0,1064539.8,1,1
1010,2015-07-18,15,310.1,Schnellware,2,2015-07-20,1860.6,0,1064539.8,1,1
146,2015-07-18,15,310.0,Schnellware,2,2015-07-20,1860.0,0,1064539.8,1,1
1079,2015-07-18,15,309.2,Rheinland,3,2015-07-21,1855.2,0,297120.0,0,0
529,2015-07-18,15,308.7,Schnellware,2,2015-07-20,1852.2,0,1064539.8,1,1
147,2015-07-18,15,308.5,Schnellware,2,2015-07-20,1851.0,0,1064539.8,1,1
1061,2015-07-18,15,308.4,Schnellware,2,2015-07-20,1850.4,0,1064539.8,1,1
199,2015-07-18,15,308.0,Schnellware,2,2015-07-20,1848.0,0,1064539.8,1,1
283,2015-07-18,15,308.0,Schnellware,2,2015-07-20,1848.0,0,1064539.8,1,1
29,2015-07-18,15,307.7,Schnellware,2,2015-07-20,1846.2,0,1064539.8,1,1
67,2015-07-18,15,307.7,Rheinland,3,2015-07-21,1846.2,0,297120.0,0,0
145,2015-07-18,15,307.6,Schnellware,2,2015-07-20,1845.6,0,1064539.8,1,1
1025,2015-07-18,15,307.6,Rheinland,3,2015-07-21,1845.6,0,297120.0,0,0
859,2015-07-18,15,307.2,Rheinland,3,2015-07-21,1843.2,0,297120.0,0,0
11,2015-07-18,15,306.5,Rheinland,3,2015-07-21,1839.0,0,297120.0,0,0
556,2015-07-18,15,306.4,Schnellware,2,2015-07-20,1838.4,0,1064539.8,1,1
392,2015-07-18,15,306.2,Schnellware,2,2015-07-20,1837.2,0,1064539.8,1,1
492,2015-07-18,15,306.0,Schnellware,2,2015-07-20,1836.0,0,1064539.8,1,1
951,2015-07-18,15,305.9,Schnellware,2,2015-07-20,1835.4,0,1064539.8,1,1
474,2015-07-18,15,305.6,Schnellware,2,2015-07-20,1833.6,0,1064539.8,1,1
56,2015-07-18,15,305.3,Rheinland,3,2015-07-21,1831.8,0,297120.0,0,0
271,2015-07-18,15,305.3,Schnellware,2,2015-07-20,1831.8,0,1064539.8,1,1
1072,2015-07-18,15,305.3,Schnellware,2,2015-07-20,1831.8,0,1064539.8,1,1
971,2015-07-18,15,304.0,Schnellware,2,2015-07-20,1824.0,0,1064539.8,1,1
323,2015-07-18,15,303.6,Schnellware,2,2015-07-20,1821.6,0,1064539.8,1,1
168,2015-07-18,15,303.3,Rheinland,3,2015-07-21,1819.8,0,297120.0,0,0
674,2015-07-18,15,302.4,Rheinland,3,2015-07-21,1814.4,0,297120.0,0,0
1017,2015-07-18,15,302.0,Schnellware,2,2015-07-20,1812.0,0,1064539.8,1,1
496,2015-07-18,15,301.7,Schnellware,2,2015-07-20,1810.2,0,1064539.8,1,1
870,2015-07-18,15,301.7,Rheinland,3,2015-07-21,1810.2,0,297120.0,0,0
387,2015-07-18,15,301.3,Rheinland,3,2015-07-21,1807.8,0,297120.0,0,0
424,2015-07-18,15,300.4,Schnellware,2,2015-07-20,1802.4,0,1064539.8,1,1
973,2015-07-18,15,300.2,Schnellware,2,2015-07-20,1801.2,0,1064539.8,1,1
655,2015-07-18,15,299.9,Rheinland,3,2015-07-21,1799.4,0,297120.0,0,0
721,2015-07-18,15,299.9,Schnellware,2,2015-07-20,1799.4,0,1064539.8,1,1
632,2015-07-18,15,299.5,Schnellware,2,2015-07-20,1797.0,0,1064539.8,1,1
236,2015-07-18,15,298.4,Rheinland,3,2015-07-21,1790.4,0,297120.0,0,0
943,2015-07-18,15,298.4,Schnellware,2,2015-07-20,1790.4,0,1064539.8,1,1
932,2015-07-18,15,297.7,Rheinland,3,2015-07-21,1786.2,0,297120.0,0,0
1058,2015-07-18,15,297.6,Schnellware,2,2015-07-20,1785.6,0,1064539.8,1,1
745,2015-07-18,15,297.1,Schnellware,2,2015-07-20,1782.6,0,1064539.8,1,1
357,2015-07-18,15,296.9,Schnellware,2,2015-07-20,1781.4,0,1064539.8,1,1
978,2015-07-18,15,296.7,Schnellware,2,2015-07-20,1780.2,0,1064539.8,1,1
95,2015-07-18,15,296.6,Schnellware,2,2015-07-20,1779.6,0,1064539.8,1,1
118,2015-07-18,15,296.2,Schnellware,2,2015-07-20,1777.2,0,1064539.8,1,1
290,2015-07-18,15,296.2,Schnellware,2,2015-07-20,1777.2,0,1064539.8,1,1
730,2015-07-18,15,295.6,Schnellware,2,2015-07-20,1773.6,0,1064539.8,1,1
579,2015-07-18,15,295.4,Schnellware,2,2015-07-20,1772.4,0,1064539.8,1,1
614,2015-07-18,15,295.3,Schnellware,2,2015-07-20,1771.8,0,1064539.8,1,1
1081,2015-07-18,15,295.3,Rheinland,3,2015-07-21,1771.8,0,297120.0,0,0
273,2015-07-18,15,294.8,Schnellware,2,2015-07-20,1768.8,0,1064539.8,1,1
571,2015-07-18,15,294.7,Schnellware,2,2015-07-20,1768.2,0,1064539.8,1,1
47,2015-07-18,15,294.4,Rheinland,3,2015-07-21,1766.4,0,297120.0,0,0
901,2015-07-18,15,294.0,Schnellware,2,2015-07-20,1764.0,0,1064539.8,1,1
417,2015-07-18,15,293.7,Schnellware,2,2015-07-20,1762.2,0,1064539.8,1,1
892,2015-07-18,15,293.6,Rheinland,3,2015-07-21,1761.6,0,297120.0,0,0
673,2015-07-18,15,293.2,Rheinland,3,2015-07-21,1759.2,0,297120.0,0,0
374,2015-07-18,15,293.1,Rheinland,3,2015-07-21,1758.6,0,297120.0,0,0
661,2015-07-18,15,293.1,Schnellware,2,2015-07-20,1758.6,0,1064539.8,1,1
172,2015-07-18,15,292.5,Schnellware,2,2015-07-20,1755.0,0,1064539.8,1,1
465,2015-07-18,15,292.5,Schnellware,2,2015-07-20,1755.0,0,1064539.8,1,1
771,2015-07-18,15,292.4,Schnellware,2,2015-07-20,1754.4,0,1064539.8,1,1
662,2015-07-18,15,292.0,Rheinland,3,2015-07-21,1752.0,0,297120.0,0,0
779,2015-07-18,15,292.0,Schnellware,2,2015-07-20,1752.0,0,1064539.8,1,1
651,2015-07-18,15,291.8,Rheinland,3,2015-07-21,1750.8,0,297120.0,0,0
77,2015-07-18,15,291.6,Schnellware,2,2015-07-20,1749.6,0,1064539.8,1,1
922,2015-07-18,15,291.6,Schnellware,2,2015-07-20,1749.6,0,1064539.8,1,1
370,2015-07-18,15,291.5,Schnellware,2,2015-07-20,1749.0,0,1064539.8,1,1
856,2015-07-18,15,291.5,Schnellware,2,2015-07-20,1749.0,0,1064539.8,1,1
304,2015-07-18,15,291.3,Schnellware,2,2015-07-20,1747.8,0,1064539.8,1,1
865,2015-07-18,15,290.2,Schnellware,2,2015-07-20,1741.2,0,1064539.8,1,1
506,2015-07-18,15,290.0,Schnellware,2,2015-07-20,1740.0,0,1064539.8,1,1
896,2015-07-18,15,290.0,Schnellware,2,2015-07-20,1740.0,0,1064539.8,1,1
68,2015-07-18,15,289.9,Rheinland,3,2015-07-21,1739.4,0,297120.0,0,0
101,2015-07-18,15,289.6,Schnellware,2,2015-07-20,1737.6,0,1064539.8,1,1
85,2015-07-18,15,289.0,Schnellware,2,2015-07-20,1734.0,0,1064539.8,1,1
1000,2015-07-18,15,288.8,Rheinland,3,2015-07-21,1732.8,0,297120.0,0,0
1055,2015-07-18,15,288.7,Rheinland,3,2015-07-21,1732.2,0,297120.0,0,0
246,2015-07-18,15,288.6,Schnellware,2,2015-07-20,1731.6,0,1064539.8,1,1
643,2015-07-18,15,288.2,Rheinland,3,2015-07-21,1729.2,0,297120.0,0,0
378,2015-07-18,15,287.8,Schnellware,2,2015-07-20,1726.8,0,1064539.8,1,1
80,2015-07-18,15,287.2,Schnellware,2,2015-07-20,1723.2,0,1064539.8,1,1
790,2015-07-18,15,287.0,Schnellware,2,2015-07-20,1722.0,0,1064539.8,1,1
1102,2015-07-18,15,286.7,Schnellware,2,2015-07-20,1720.2,0,1064539.8,1,1
94,2015-07-18,15,286.5,Schnellware,2,2015-07-20,1719.0,0,1064539.8,1,1
937,2015-07-18,15,286.4,Schnellware,2,2015-07-20,1718.4,0,1064539.8,1,1
203,2015-07-18,15,286.3,Schnellware,2,2015-07-20,1717.8,0,1064539.8,1,1
458,2015-07-18,15,286.0,Schnellware,2,2015-07-20,1716.0,0,1064539.8,1,1
311,2015-07-18,15,285.6,Schnellware,2,2015-07-20,1713.6,0,1064539.8,1,1
930,2015-07-18,15,284.9,Schnellware,2,2015-07-20,1709.4,0,1064539.8,1,1
552,2015-07-18,15,284.4,Schnellware,2,2015-07-20,1706.4,0,1064539.8,1,1
925,2015-07-18,15,283.6,Schnellware,2,2015-07-20,1701.6,0,1064539.8,1,1
691,2015-07-18,15,283.1,Rheinland,3,2015-07-21,1698.6,0,297120.0,0,0
226,2015-07-18,15,283.0,Rheinland,3,2015-07-21,1698.0,0,297120.0,0,0
353,2015-07-18,15,282.7,Schnellware,2,2015-07-20,1696.2,0,1064539.8,1,1
297,2015-07-18,15,282.1,Schnellware,2,2015-07-20,1692.6,0,1064539.8,1,1
318,2015-07-18,15,281.9,Rheinland,3,2015-07-21,1691.4,0,297120.0,0,0
742,2015-07-18,15,281.9,Rheinland,3,2015-07-21,1691.4,0,297120.0,0,0
363,2015-07-18,15,281.8,Rheinland,3,2015-07-21,1690.8,0,297120.0,0,0
112,2015-07-18,15,281.7,Schnellware,2,2015-07-20,1690.2,0,1064539.8,1,1
684,2015-07-18,15,281.5,Schnellware,2,2015-07-20,1689.0,0,1064539.8,1,1
49,2015-07-18,15,281.4,Rheinland,3,2015-07-21,1688.4,0,297120.0,0,0
561,2015-07-18,15,281.2,Schnellware,2,2015-07-20,1687.2,0,1064539.8,1,1
439,2015-07-18,15,281.0,Schnellware,2,2015-07-20,1686.0,0,1064539.8,1,1
19,2015-07-18,15,280.2,Schnellware,2,2015-07-20,1681.2,0,1064539.8,1,1
976,2015-07-18,15,279.9,Schnellware,2,2015-07-20,1679.4,0,1064539.8,1,1
179,2015-07-18,15,279.8,Schnellware,2,2015-07-20,1678.8,0,1064539.8,1,1
877,2015-07-18,15,279.8,Schnellware,2,2015-07-20,1678.8,0,1064539.8,1,1
